"year","league","division","team","pctGamesWon","avgRunsScored","avgHits","avgTotalBases","avgHomeRuns","avgWalks","avgRunsAllowed","ERA","avgHitsAllowed","avgHomeRunsAllowed","avgWalksAllowed","avgErrors","fieldingPct","leagueWin","worldSeriesWin"
2012,"NL","West","San Diego Padres",46.91,4.02,8.27,12.72,0.75,3.33,4.38,4.01,8.37,1,3.33,0.75,0.98,"N","N"
2012,"AL","West","Seattle Mariners",46.3,3.82,7.93,12.51,0.92,2.88,4.02,3.76,8.39,1.02,2.77,0.44,0.99,"N","N"
2012,"NL","West","San Francisco Giants",58.02,4.43,9.23,13.61,0.64,2.98,4.01,3.68,8.4,0.88,3.02,0.71,0.98,"Y","Y"
2012,"NL","Central","St. Louis Cardinals",54.32,4.72,9.42,14.61,0.98,3.29,4,3.71,8.77,0.83,2.69,0.66,0.98,"N","N"
2012,"AL","East","Tampa Bay Rays",55.56,4.3,7.98,13.14,1.08,3.52,3.56,3.19,7.61,0.86,2.9,0.7,0.98,"N","N"
2012,"AL","West","Texas Rangers",57.41,4.99,9.42,15.39,1.23,2.95,4.36,3.99,8.51,1.08,2.75,0.52,0.99,"N","N"
2012,"AL","East","Toronto Blue Jays",45.06,4.42,8.31,13.77,1.22,2.92,4.84,4.64,8.88,1.26,3.54,0.62,0.98,"N","N"
2012,"NL","East","Washington Nationals",60.49,4.51,9.06,14.82,1.2,2.96,3.67,3.33,8,0.8,3.07,0.58,0.98,"N","N"
2013,"NL","West","Arizona Diamondbacks",50,4.23,9.06,13.72,0.8,3.2,4.29,3.92,9.01,1.09,2.99,0.46,0.99,"N","N"
2013,"NL","East","Atlanta Braves",59.26,4.25,8.36,13.49,1.12,3.35,3.38,3.18,8.19,0.78,2.52,0.52,0.99,"N","N"
2013,"AL","East","Baltimore Orioles",52.47,4.6,9.01,14.95,1.31,2.57,4.38,4.2,8.88,1.25,2.92,0.33,0.99,"N","N"
2013,"AL","East","Boston Red Sox",59.88,5.27,9.67,15.56,1.1,3.59,4.05,3.79,8.43,0.96,3.23,0.49,0.99,"Y","Y"
2013,"AL","Central","Chicago White Sox",38.89,3.69,8.55,12.99,0.91,2.54,4.46,3.98,8.79,1.12,3.14,0.75,0.98,"N","N"
2013,"NL","Central","Chicago Cubs",40.74,3.72,8.07,13.31,1.06,2.71,4.25,4,8.22,0.99,3.33,0.62,0.98,"N","N"
2013,"NL","Central","Cincinnati Reds",55.56,4.31,8.46,13.27,0.96,3.61,3.64,3.38,7.99,1.05,2.69,0.47,0.99,"N","N"
2013,"AL","Central","Cleveland Guardians",56.79,4.6,8.59,13.83,1.06,3.47,4.09,3.82,8.39,0.91,3.42,0.6,0.98,"N","N"
2013,"NL","West","Colorado Rockies",45.68,4.36,9.33,14.46,0.98,2.64,4.69,4.44,9.54,0.84,3.19,0.56,0.99,"N","N"
2013,"AL","Central","Detroit Tigers",57.41,4.91,10.03,15.38,1.09,3.28,3.85,3.61,8.45,0.79,2.85,0.47,0.99,"N","N"
2013,"AL","West","Houston Astros",31.48,3.77,8.07,12.65,0.91,2.63,5.23,4.79,9.44,1.18,3.8,0.77,0.98,"N","N"
2013,"AL","Central","Kansas City Royals",53.09,4,8.91,12.97,0.69,2.6,3.71,3.45,8.43,0.96,2.9,0.52,0.99,"N","N"
2013,"AL","West","Los Angeles Angels",48.15,4.52,9.11,14.3,1.01,3.23,4.55,4.23,9.1,1.03,3.29,0.69,0.98,"N","N"
2013,"NL","West","Los Angeles Dodgers",56.79,4.01,8.93,13.43,0.85,2.94,3.59,3.25,8.15,0.78,2.84,0.67,0.98,"N","N"
2013,"NL","East","Miami Marlins",38.27,3.17,7.76,11.25,0.59,2.67,3.99,3.71,8.49,0.75,3.25,0.54,0.99,"N","N"
2013,"NL","Central","Milwaukee Brewers",45.68,3.95,8.52,13.43,0.97,2.51,4.24,3.84,8.65,1.08,2.88,0.7,0.98,"N","N"
2013,"AL","Central","Minnesota Twins",40.74,3.79,8.31,13.05,0.93,3.29,4.86,4.55,9.82,1.04,2.83,0.5,0.99,"N","N"
2013,"AL","East","New York Yankees",52.47,4.01,8.15,12.64,0.89,2.88,4.14,3.94,8.96,1.06,2.7,0.43,0.99,"N","N"
2013,"NL","East","New York Mets",45.68,3.82,8.14,12.56,0.8,3.16,4.22,3.77,8.9,0.94,2.83,0.57,0.98,"N","N"
2013,"AL","West","Oakland Athletics",59.26,4.73,8.66,14.27,1.15,3.54,3.86,3.56,8.27,1.01,2.64,0.6,0.98,"N","N"
2013,"NL","East","Philadelphia Phillies",45.06,3.77,8.36,12.93,0.86,2.57,4.62,4.32,9.04,0.94,3.12,0.6,0.98,"N","N"
2013,"NL","Central","Pittsburgh Pirates",58.02,3.91,8.31,13.41,0.99,2.9,3.56,3.26,8.02,0.62,3.18,0.65,0.98,"N","N"
2013,"NL","West","San Diego Padres",46.91,3.81,8.33,12.87,0.9,2.88,4.32,3.98,8.69,0.96,3.24,0.51,0.99,"N","N"
2013,"AL","West","Seattle Mariners",43.83,3.85,8.14,13.36,1.16,3.27,4.65,4.31,9.06,1.07,2.95,0.54,0.99,"N","N"
2013,"NL","West","San Francisco Giants",46.91,3.88,8.93,13.07,0.66,2.9,4.27,4,8.52,0.9,3.22,0.66,0.98,"N","N"
2013,"NL","Central","St. Louis Cardinals",59.88,4.83,9.22,13.77,0.77,2.97,3.68,3.42,8.43,0.69,2.78,0.46,0.99,"Y","N"
2013,"AL","East","Tampa Bay Rays",56.44,4.29,8.72,13.85,1.01,3.61,3.96,3.74,8.07,0.94,2.96,0.36,0.99,"N","N"
2013,"AL","West","Texas Rangers",55.83,4.48,8.99,14.12,1.08,2.83,3.9,3.62,8.4,0.96,3.06,0.53,0.99,"N","N"
2013,"AL","East","Toronto Blue Jays",45.68,4.4,8.63,14.04,1.14,3.15,4.67,4.25,8.96,1.2,3.09,0.69,0.98,"N","N"
2013,"NL","East","Washington Nationals",53.09,4.05,8.43,13.34,0.99,2.86,3.86,3.59,8.44,0.88,2.5,0.66,0.98,"N","N"
2014,"NL","West","Arizona Diamondbacks",39.51,3.8,8.51,12.88,0.73,2.46,4.58,4.26,9.06,0.95,2.9,0.62,0.98,"N","N"
2014,"NL","East","Atlanta Braves",48.77,3.54,8.12,12.15,0.76,2.91,3.69,3.38,8.45,0.75,2.91,0.52,0.99,"N","N"
2014,"AL","East","Baltimore Orioles",59.26,4.35,8.85,14.59,1.3,2.48,3.66,3.43,8.28,0.93,2.91,0.54,0.99,"N","N"
2014,"AL","East","Boston Red Sox",43.83,3.91,8.36,12.63,0.76,3.3,4.41,4.01,9,0.95,2.98,0.57,0.98,"N","N"
2014,"AL","Central","Chicago White Sox",45.06,4.07,8.64,13.63,0.96,2.57,4.68,4.29,9.06,0.86,3.44,0.66,0.98,"N","N"
2014,"NL","Central","Chicago Cubs",45.06,3.79,8.12,13.07,0.97,2.73,4.36,3.91,8.63,0.71,3.11,0.64,0.98,"N","N"
2014,"NL","Central","Cincinnati Reds",46.91,3.67,7.91,12.15,0.81,2.56,3.78,3.59,7.91,1.01,3.13,0.44,0.99,"N","N"
2014,"AL","Central","Cleveland Guardians",52.47,4.13,8.71,13.38,0.88,3.11,4.03,3.56,8.63,0.83,2.86,0.72,0.98,"N","N"
2014,"NL","West","Colorado Rockies",40.74,4.66,9.57,15.42,1.15,2.45,5.05,4.84,9.43,1.07,3.28,0.65,0.98,"N","N"
2014,"AL","Central","Detroit Tigers",55.56,4.67,9.61,14.81,0.96,2.73,4.35,4.01,9.1,0.78,2.85,0.62,0.98,"N","N"
2014,"AL","West","Houston Astros",43.21,3.88,8.13,12.86,1.01,3.06,4.46,4.11,8.87,0.86,2.99,0.65,0.98,"N","N"
2014,"AL","Central","Kansas City Royals",54.94,4.02,8.99,12.87,0.59,2.35,3.85,3.51,8.56,0.79,2.72,0.64,0.98,"Y","N"
2014,"AL","West","Los Angeles Angels",60.49,4.77,9.04,14.17,0.96,3.04,3.89,3.58,8.07,0.78,3.11,0.51,0.99,"N","N"
2014,"NL","West","Los Angeles Dodgers",58.02,4.43,9.11,13.93,0.83,3.2,3.81,3.4,8.26,0.88,2.65,0.66,0.98,"N","N"
2014,"NL","East","Miami Marlins",47.53,3.98,8.64,12.91,0.75,3.09,4.16,3.78,9.14,0.7,2.83,0.6,0.98,"N","N"
2014,"NL","Central","Milwaukee Brewers",50.62,4.01,8.43,13.39,0.93,2.61,4.06,3.67,8.56,1.03,2.66,0.61,0.98,"N","N"
2014,"AL","Central","Minnesota Twins",43.21,4.41,8.72,13.37,0.79,3.36,4.8,4.57,9.8,0.91,2.52,0.6,0.98,"N","N"
2014,"AL","East","New York Yankees",51.85,3.91,8.33,12.9,0.91,2.79,4.1,3.75,8.59,1.01,2.46,0.57,0.98,"N","N"
2014,"NL","East","New York Mets",48.77,3.88,8.06,12.31,0.77,3.19,3.81,3.49,8.46,0.87,3.14,0.64,0.98,"N","N"
2014,"AL","West","Oakland Athletics",54.32,4.5,8.36,13.03,0.9,3.62,3.53,3.22,7.83,0.91,2.51,0.69,0.98,"N","N"
2014,"NL","East","Philadelphia Phillies",45.06,3.82,8.37,12.57,0.77,2.73,4.24,3.79,8.62,0.83,3.22,0.51,0.99,"N","N"
2014,"NL","Central","Pittsburgh Pirates",54.32,4.21,8.86,13.82,0.96,3.21,3.9,3.47,8.28,0.79,3.08,0.67,0.98,"N","N"
2014,"NL","West","San Diego Padres",47.53,3.3,7.4,11.17,0.67,2.89,3.56,3.27,8.02,0.72,2.85,0.62,0.98,"N","N"
2014,"AL","West","Seattle Mariners",53.7,3.91,8.2,12.64,0.84,2.44,3.42,3.17,7.65,0.85,2.86,0.51,0.99,"N","N"
2014,"NL","West","San Francisco Giants",54.32,4.1,8.69,13.23,0.81,2.64,3.79,3.5,8.06,0.82,2.4,0.62,0.98,"Y","Y"
2014,"NL","Central","St. Louis Cardinals",55.56,3.82,8.46,12.36,0.65,2.91,3.72,3.5,8.15,0.76,2.9,0.54,0.98,"N","N"
2014,"AL","East","Tampa Bay Rays",47.53,3.78,8.4,12.49,0.72,3.25,3.86,3.56,7.98,0.9,2.98,0.54,0.98,"N","N"
2014,"AL","West","Texas Rangers",41.36,3.93,8.64,12.65,0.69,2.57,4.77,4.49,9.32,0.99,3.12,0.65,0.98,"N","N"
2014,"AL","East","Toronto Blue Jays",51.23,4.46,8.86,14.17,1.09,3.1,4.23,4,8.64,0.93,3.02,0.54,0.98,"N","N"
2014,"NL","East","Washington Nationals",59.26,4.23,8.66,13.44,0.94,3.19,3.43,3.03,8.34,0.68,2.17,0.62,0.98,"N","N"
2015,"NL","West","Arizona Diamondbacks",48.77,4.44,9.22,14.45,0.95,3.02,4.4,4.04,8.95,1.12,3.09,0.53,0.99,"N","N"
2015,"NL","East","Atlanta Braves",41.36,3.54,8.4,12.02,0.62,2.91,4.69,4.41,9.02,1.05,3.4,0.56,0.98,"N","N"
2015,"AL","East","Baltimore Orioles",50,4.4,8.46,14.24,1.34,2.58,4.28,4.05,8.68,1.07,2.98,0.48,0.99,"N","N"
2015,"AL","East","Boston Red Sox",48.15,4.62,9.23,14.43,0.99,2.95,4.65,4.31,9.17,1.1,2.95,0.6,0.98,"N","N"
2015,"AL","Central","Chicago White Sox",46.91,3.84,8.52,12.98,0.84,2.49,4.33,3.98,8.91,1,2.93,0.62,0.98,"N","N"
2015,"NL","Central","Chicago Cubs",59.88,4.25,8.28,13.49,1.06,3.5,3.75,3.36,7.88,0.83,2.51,0.69,0.98,"N","N"
2015,"NL","Central","Cincinnati Reds",39.51,3.95,8.53,13.54,1.03,3.06,4.65,4.33,8.86,1.09,3.36,0.56,0.98,"N","N"
2015,"AL","Central","Cleveland Guardians",50.31,4.16,8.66,13.53,0.88,3.31,3.98,3.67,7.91,1,2.64,0.49,0.99,"N","N"
2015,"NL","West","Colorado Rockies",41.98,4.55,9.13,14.87,1.15,2.4,5.21,5.04,9.75,1.13,3.57,0.59,0.98,"N","N"
2015,"AL","Central","Detroit Tigers",45.96,4.28,9.41,14.63,0.94,2.83,4.99,4.64,9.26,1.2,3.04,0.53,0.99,"N","N"
2015,"AL","West","Houston Astros",53.09,4.5,8.41,14.71,1.42,3,3.81,3.57,8.07,0.91,2.61,0.52,0.99,"N","N"
2015,"AL","Central","Kansas City Royals",58.64,4.47,9.24,14.19,0.86,2.36,3.96,3.73,8.47,0.96,3.02,0.54,0.98,"Y","Y"
2015,"AL","West","Los Angeles Angels",52.47,4.08,8.22,13.23,1.09,2.69,4.17,3.94,8.36,1.02,2.88,0.57,0.98,"N","N"
2015,"NL","West","Los Angeles Dodgers",56.79,4.12,8.31,13.72,1.15,3.48,3.67,3.44,8.13,0.9,2.44,0.46,0.99,"N","N"
2015,"NL","East","Miami Marlins",43.83,3.78,8.77,12.94,0.74,2.31,4.19,4.02,8.48,0.87,3.14,0.48,0.99,"N","N"
2015,"NL","Central","Milwaukee Brewers",41.98,4.04,8.51,13.3,0.9,2.54,4.55,4.28,8.84,1.09,3.19,0.72,0.98,"N","N"
2015,"AL","Central","Minnesota Twins",51.23,4.3,8.33,13.47,0.96,2.71,4.32,4.07,9.3,1.01,2.55,0.53,0.99,"N","N"
2015,"AL","East","New York Yankees",53.7,4.72,8.62,14.46,1.31,3.42,4.31,4.03,8.74,1.12,2.93,0.57,0.98,"N","N"
2015,"NL","East","New York Mets",55.56,4.22,8.34,13.65,1.09,3.01,3.78,3.43,8.28,0.94,2.36,0.54,0.99,"Y","N"
2015,"AL","West","Oakland Athletics",41.98,4.28,8.67,13.65,0.9,2.93,4.5,4.14,8.65,1.06,2.93,0.78,0.98,"N","N"
2015,"NL","East","Philadelphia Phillies",38.89,3.86,8.48,13.02,0.8,2.39,4.99,4.69,9.83,1.18,3.01,0.72,0.98,"N","N"
2015,"NL","Central","Pittsburgh Pirates",60.49,4.3,9.02,13.75,0.86,2.85,3.68,3.21,8.59,0.68,2.8,0.75,0.98,"N","N"
2015,"NL","West","San Diego Padres",45.68,4.01,8.17,12.96,0.91,2.63,4.51,4.09,8.46,1.06,3.19,0.57,0.98,"N","N"
2015,"AL","West","Seattle Mariners",46.91,4.05,8.51,14.07,1.22,2.95,4.48,4.16,8.83,1.12,3.03,0.58,0.98,"N","N"
2015,"NL","West","San Francisco Giants",51.85,4.3,9.17,13.95,0.84,2.82,3.87,3.72,8.3,0.96,2.66,0.48,0.99,"N","N"
2015,"NL","Central","St. Louis Cardinals",61.73,3.99,8.56,13.35,0.85,3.12,3.24,2.94,8.39,0.76,2.94,0.59,0.98,"N","N"
2015,"AL","East","Tampa Bay Rays",49.38,3.98,8.54,13.74,1.03,2.69,3.96,3.74,8.11,1.08,2.94,0.59,0.98,"N","N"
2015,"AL","West","Texas Rangers",54.32,4.64,8.76,14.06,1.06,3.1,4.52,4.24,9.01,1.06,3.14,0.73,0.98,"N","N"
2015,"AL","East","Toronto Blue Jays",57.41,5.5,9.14,15.54,1.43,3.52,4.14,3.8,8.35,1.07,2.45,0.54,0.98,"N","N"
2015,"NL","East","Washington Nationals",51.23,4.34,8.41,13.49,1.09,3.33,3.92,3.62,8.43,0.9,2.25,0.56,0.98,"N","N"
2016,"NL","West","Arizona Diamondbacks",42.59,4.64,9.13,15.1,1.17,2.86,5.49,5.09,9.65,1.25,3.72,0.62,0.98,"N","N"
2016,"NL","East","Atlanta Braves",42.24,4.03,8.72,13.16,0.76,3.12,4.84,4.51,8.78,1.1,3.4,0.63,0.98,"N","N"
2016,"AL","East","Baltimore Orioles",54.94,4.59,8.72,15.12,1.56,2.89,4.41,4.22,8.69,1.13,3.36,0.49,0.99,"N","N"
2016,"AL","East","Boston Red Sox",57.41,5.42,9.86,16.14,1.28,3.44,4.28,4,8.28,1.09,3.02,0.46,0.99,"N","N"
2016,"AL","Central","Chicago White Sox",48.15,4.23,8.81,14.04,1.04,2.81,4.41,4.1,8.78,1.14,3.22,0.59,0.98,"N","N"
2016,"NL","Central","Chicago Cubs",63.98,4.99,8.7,14.56,1.23,4.05,3.43,3.15,6.94,1.01,3.06,0.62,0.98,"Y","Y"
2016,"NL","Central","Cincinnati Reds",41.98,4.42,8.66,13.81,1.01,2.79,5.27,4.91,8.99,1.59,3.93,0.63,0.98,"N","N"
2016,"AL","Central","Cleveland Guardians",58.39,4.83,8.91,14.63,1.15,3.3,4.2,3.84,8.26,1.16,2.86,0.55,0.98,"Y","N"
2016,"NL","West","Colorado Rockies",46.3,5.22,9.53,15.85,1.26,3.05,5.31,4.91,9.46,1.12,3.38,0.68,0.98,"N","N"
2016,"AL","Central","Detroit Tigers",53.42,4.66,9.17,15.04,1.31,3.06,4.48,4.24,8.8,1.13,2.87,0.47,0.99,"N","N"
2016,"AL","West","Houston Astros",51.85,4.47,8.44,14.26,1.22,3.42,4.33,4.06,8.9,1.12,2.8,0.48,0.99,"N","N"
2016,"AL","Central","Kansas City Royals",50,4.17,8.95,13.71,0.91,2.36,4.4,4.21,8.85,1.27,3.19,0.58,0.98,"N","N"
2016,"AL","West","Los Angeles Angels",45.68,4.43,8.7,13.56,0.96,2.91,4.49,4.28,9.14,1.28,3.07,0.6,0.98,"N","N"
2016,"NL","West","Los Angeles Dodgers",56.17,4.48,8.49,13.93,1.17,3.24,3.94,3.7,7.81,1.02,2.86,0.49,0.99,"N","N"
2016,"NL","East","Miami Marlins",49.07,4.07,9.07,13.58,0.8,2.78,4.24,4.05,8.43,0.94,3.7,0.53,0.98,"N","N"
2016,"NL","Central","Milwaukee Brewers",45.06,4.14,8.02,13.38,1.2,3.7,4.52,4.08,8.95,1.1,3.28,0.84,0.98,"N","N"
2016,"AL","Central","Minnesota Twins",36.42,4.46,8.7,14.61,1.23,3.17,5.49,5.08,9.98,1.36,2.96,0.78,0.98,"N","N"
2016,"AL","East","New York Yankees",51.85,4.2,8.51,13.65,1.13,2.93,4.33,4.16,8.38,1.32,2.74,0.53,0.98,"N","N"
2016,"NL","East","New York Mets",53.7,4.14,8.28,14.04,1.35,3.19,3.81,3.57,8.62,0.94,2.71,0.56,0.98,"N","N"
2016,"AL","West","Oakland Athletics",42.59,4.03,8.35,13.4,1.04,2.73,4.7,4.51,9.01,1.14,2.86,0.6,0.98,"N","N"
2016,"NL","East","Philadelphia Phillies",43.83,3.77,8.06,12.9,0.99,2.62,4.91,4.63,9.06,1.31,2.88,0.6,0.98,"N","N"
2016,"NL","Central","Pittsburgh Pirates",48.45,4.5,8.8,13.74,0.94,3.46,4.68,4.21,9.2,1.11,3.29,0.69,0.98,"N","N"
2016,"NL","West","San Diego Padres",41.98,4.23,7.87,13.06,1.09,2.77,4.75,4.43,8.8,1.13,3.51,0.67,0.98,"N","N"
2016,"AL","West","Seattle Mariners",53.09,4.74,8.93,14.81,1.38,3.12,4.36,4,8.7,1.31,2.84,0.55,0.98,"N","N"
2016,"NL","West","San Francisco Giants",53.7,4.41,8.87,13.67,0.8,3.53,3.9,3.65,8.23,0.98,2.71,0.44,0.99,"N","N"
2016,"NL","Central","St. Louis Cardinals",53.09,4.81,8.73,15.14,1.39,3.25,4.4,4.08,8.84,0.98,2.93,0.66,0.98,"N","N"
2016,"AL","East","Tampa Bay Rays",41.98,4.15,8.23,14.4,1.33,2.77,4.4,4.2,8.61,1.3,3.03,0.58,0.98,"N","N"
2016,"AL","West","Texas Rangers",58.64,4.72,8.93,14.78,1.33,2.69,4.67,4.37,8.9,1.24,3.3,0.6,0.98,"N","N"
2016,"AL","East","Toronto Blue Jays",54.94,4.69,8.38,14.4,1.36,3.9,4.11,3.78,8.27,1.13,2.85,0.54,0.99,"N","N"
2016,"NL","East","Washington Nationals",58.64,4.71,8.66,14.43,1.25,3.31,3.78,3.51,7.85,0.96,2.89,0.45,0.99,"N","N"
2017,"NL","West","Arizona Diamondbacks",57.41,5.01,8.67,15.17,1.36,3.57,4.07,3.66,8.08,1.06,3.19,0.67,0.98,"N","N"
2017,"NL","East","Atlanta Braves",44.44,4.52,9.06,14.22,1.02,2.93,5.07,4.72,9.03,1.19,3.6,0.6,0.98,"N","N"
2017,"AL","East","Baltimore Orioles",46.3,4.59,9.07,15.17,1.43,2.42,5.19,4.97,9.29,1.49,3.57,0.58,0.98,"N","N"
2017,"AL","East","Boston Red Sox",57.41,4.85,9.02,14.23,1.04,3.52,4.12,3.7,8.54,1.2,2.87,0.66,0.98,"N","N"
2017,"AL","Central","Chicago White Sox",41.36,4.36,8.72,14.2,1.15,2.48,5.06,4.78,8.54,1.49,3.9,0.7,0.98,"N","N"
2017,"NL","Central","Chicago Cubs",56.79,5.07,8.65,14.83,1.38,3.84,4.29,3.95,7.99,1.2,3.42,0.59,0.98,"N","N"
2017,"NL","Central","Cincinnati Reds",41.98,4.65,8.58,14.64,1.35,3.49,5.36,5.17,8.9,1.53,3.9,0.5,0.99,"N","N"
2017,"AL","Central","Cleveland Guardians",62.96,5.05,8.94,15.28,1.31,3.73,3.48,3.3,7.82,1.01,2.51,0.47,0.99,"N","N"
2017,"NL","West","Colorado Rockies",53.7,5.09,9.32,15.15,1.19,3.2,4.67,4.51,8.97,1.17,3.28,0.48,0.99,"N","N"
2017,"AL","Central","Detroit Tigers",39.51,4.54,8.86,14.54,1.15,3.1,5.52,5.36,9.8,1.35,3.32,0.52,0.98,"N","N"
2017,"AL","West","Houston Astros",62.35,5.53,9.76,16.55,1.47,3.14,4.32,4.12,8.11,1.19,3.22,0.61,0.98,"Y","Y"
2017,"AL","Central","Kansas City Royals",49.38,4.33,8.86,14.34,1.19,2.41,4.88,4.61,9.14,1.21,3.2,0.49,0.99,"N","N"
2017,"AL","West","Los Angeles Angels",49.38,4.38,8.11,13.28,1.15,3.23,4.38,4.2,8.48,1.38,2.9,0.49,0.99,"N","N"
2017,"NL","West","Los Angeles Dodgers",64.2,4.75,8.31,14.58,1.36,4.01,3.58,3.38,7.57,1.14,2.73,0.54,0.98,"Y","N"
2017,"NL","East","Miami Marlins",47.53,4.8,9.24,14.89,1.2,3,5.07,4.82,8.95,1.19,3.87,0.45,0.99,"N","N"
2017,"NL","Central","Milwaukee Brewers",53.09,4.52,8.41,14.48,1.38,3.38,4.3,4,8.52,1.14,3.41,0.71,0.98,"N","N"
2017,"AL","Central","Minnesota Twins",52.47,5.03,8.91,14.88,1.27,3.66,4.86,4.59,9.18,1.38,2.98,0.48,0.99,"N","N"
2017,"AL","East","New York Yankees",56.17,5.3,9.03,15.42,1.49,3.8,4.07,3.72,7.7,1.19,3.11,0.59,0.98,"N","N"
2017,"NL","East","New York Mets",43.21,4.54,8.51,14.77,1.38,3.27,5.33,5.01,9.49,1.36,3.66,0.57,0.98,"N","N"
2017,"AL","West","Oakland Athletics",46.3,4.56,8.3,14.7,1.44,3.49,5.1,4.67,8.91,1.3,3.1,0.75,0.98,"N","N"
2017,"NL","East","Philadelphia Phillies",40.74,4.26,8.53,13.97,1.07,3.05,4.83,4.55,9.08,1.36,3.25,0.51,0.99,"N","N"
2017,"NL","Central","Pittsburgh Pirates",46.3,4.12,8.22,12.99,0.93,3.2,4.51,4.22,9.04,1.12,3.15,0.61,0.98,"N","N"
2017,"NL","West","San Diego Padres",43.83,3.73,7.72,13.01,1.17,2.84,5.04,4.67,8.75,1.4,3.42,0.7,0.98,"N","N"
2017,"AL","West","Seattle Mariners",48.15,4.63,8.86,14.51,1.23,3.01,4.77,4.46,8.64,1.46,3.02,0.64,0.98,"N","N"
2017,"NL","West","San Francisco Giants",39.51,3.94,8.53,13.04,0.79,2.88,4.79,4.5,9.35,1.12,3.06,0.54,0.98,"N","N"
2017,"NL","Central","St. Louis Cardinals",51.23,4.7,8.65,14.38,1.21,3.66,4.35,4.01,8.6,1.13,3.04,0.58,0.98,"N","N"
2017,"AL","East","Tampa Bay Rays",49.38,4.28,8.27,14.28,1.41,3.36,4.35,3.97,8.17,1.19,3.1,0.62,0.98,"N","N"
2017,"AL","West","Texas Rangers",48.15,4.93,8.19,14.41,1.46,3.36,5.04,4.66,8.91,1.32,3.45,0.67,0.98,"N","N"
2017,"AL","East","Toronto Blue Jays",46.91,4.28,8.15,13.98,1.37,3.35,4.84,4.42,9.01,1.25,3.39,0.57,0.98,"N","N"
2017,"NL","East","Washington Nationals",59.88,5.06,9.12,15.4,1.33,3.35,4.15,3.88,8.02,1.17,3.06,0.53,0.98,"N","N"
2018,"NL","West","Arizona Diamondbacks",50.62,4.28,7.92,13.4,1.09,3.46,3.98,3.72,8.1,1.07,3.22,0.46,0.99,"N","N"
2018,"NL","East","Atlanta Braves",55.56,4.69,8.85,14.38,1.08,3.15,4.06,3.75,7.63,0.94,3.92,0.49,0.99,"N","N"
2018,"AL","East","Baltimore Orioles",29.01,3.84,8.13,13.29,1.16,2.6,5.51,5.18,9.58,1.44,3.64,0.64,0.98,"N","N"
2018,"AL","East","Boston Red Sox",66.67,5.41,9.31,15.74,1.28,3.51,3.99,3.75,8.06,1.09,3.16,0.48,0.99,"Y","Y"
2018,"AL","Central","Chicago White Sox",38.27,4.05,8.22,13.69,1.12,2.62,5.23,4.83,8.67,1.21,4.03,0.7,0.98,"N","N"
2018,"NL","Central","Chicago Cubs",58.28,4.67,8.91,14.16,1.02,3.53,3.96,3.65,8.09,0.96,3.82,0.64,0.98,"N","N"
2018,"NL","Central","Cincinnati Reds",41.36,4.3,8.67,13.71,1.06,3.45,5.06,4.63,9.2,1.41,3.28,0.59,0.98,"N","N"
2018,"AL","Central","Cleveland Guardians",56.17,5.05,8.93,15,1.33,3.42,4,3.77,8.33,1.23,2.51,0.51,0.99,"N","N"
2018,"NL","West","Colorado Rockies",55.83,4.79,8.7,14.8,1.29,3.11,4.57,4.33,8.45,1.13,3.22,0.45,0.99,"N","N"
2018,"AL","Central","Detroit Tigers",39.51,3.89,8.19,12.87,0.83,2.64,4.91,4.58,8.78,1.33,3.03,0.59,0.98,"N","N"
2018,"AL","West","Houston Astros",63.58,4.92,8.58,14.31,1.27,3.49,3.3,3.11,7.19,0.94,2.69,0.39,0.99,"N","N"
2018,"AL","Central","Kansas City Royals",35.8,3.94,8.33,13.31,0.96,2.64,5.14,4.94,9.52,1.27,3.39,0.48,0.99,"N","N"
2018,"AL","West","Los Angeles Angels",49.38,4.45,8.17,13.95,1.32,3.17,4.46,4.15,8.35,1.27,3.37,0.47,0.99,"N","N"
2018,"NL","West","Los Angeles Dodgers",56.44,4.93,8.55,15.1,1.44,3.97,3.74,3.38,7.85,1.1,2.59,0.61,0.98,"Y","N"
2018,"NL","East","Miami Marlins",39.13,3.66,8.09,12.16,0.8,2.83,5.02,4.76,8.62,1.19,3.76,0.52,0.99,"N","N"
2018,"NL","Central","Milwaukee Brewers",58.9,4.63,8.58,14.43,1.34,3.29,4.04,3.73,7.72,1.06,3.39,0.66,0.98,"N","N"
2018,"AL","Central","Minnesota Twins",48.15,4.56,8.51,13.81,1.02,3.3,4.78,4.5,8.8,1.22,3.54,0.6,0.98,"N","N"
2018,"AL","East","New York Yankees",61.73,5.25,8.48,15.37,1.65,3.86,4.13,3.78,8.09,1.09,3.05,0.58,0.98,"N","N"
2018,"NL","East","New York Mets",47.53,4.17,7.91,13.12,1.05,3.49,4.36,4.07,8.42,1.14,2.99,0.54,0.98,"N","N"
2018,"AL","West","Oakland Athletics",59.88,5.02,8.69,15.12,1.4,3.4,4.16,3.81,8.04,1.14,2.93,0.55,0.98,"N","N"
2018,"NL","East","Philadelphia Phillies",49.38,4.18,7.84,13.14,1.15,3.59,4.49,4.14,8.43,1.06,3.09,0.76,0.98,"N","N"
2018,"NL","Central","Pittsburgh Pirates",50.93,4.3,8.58,13.78,0.98,2.94,4.3,4,8.57,1.08,3.09,0.65,0.98,"N","N"
2018,"NL","West","San Diego Padres",40.74,3.81,7.96,12.87,1,2.91,4.73,4.4,8.83,1.14,3.2,0.62,0.98,"N","N"
